;FECHA;DESDE;HASTA;LINEA;MOLINETE;ID_ESTACION;ESTACION;PAX_PAGOS;PAX_PASES_PAGOS;PAX_FREQ;TOTAL
231;1/9/2019;15:30:00;15:45:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;6;0;0;6
232;1/9/2019;15:45:00;16:00:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;11;0;1;12
233;1/9/2019;15:45:00;16:00:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;7;0;0;7
234;1/9/2019;15:45:00;16:00:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;21;0;0;21
235;1/9/2019;15:45:00;16:00:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;9;0;2;11
236;1/9/2019;15:45:00;16:00:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;19;0;0;19
237;1/9/2019;15:45:00;16:00:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;45;0;1;46
238;1/9/2019;15:45:00;16:00:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;63;0;0;63
239;1/9/2019;16:00:00;16:15:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;15;0;2;17
240;1/9/2019;16:00:00;16:15:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;30;0;2;32
241;1/9/2019;16:00:00;16:15:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;10;0;0;10
242;1/9/2019;16:00:00;16:15:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;45;0;4;49
243;1/9/2019;16:00:00;16:15:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;24;0;0;24
244;1/9/2019;16:00:00;16:15:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;9;0;1;10
245;1/9/2019;16:00:00;16:15:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;51;0;0;51
246;1/9/2019;16:15:00;16:30:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;9;0;0;9
247;1/9/2019;16:15:00;16:30:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;54;0;0;54
248;1/9/2019;16:15:00;16:30:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;46;0;3;49
249;1/9/2019;16:15:00;16:30:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;10;0;0;10
250;1/9/2019;16:15:00;16:30:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;17;0;0;17
251;1/9/2019;16:15:00;16:30:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;3;0;0;3
252;1/9/2019;16:15:00;16:30:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;62;0;3;65
253;1/9/2019;16:30:00;16:45:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;7;0;0;7
254;1/9/2019;16:30:00;16:45:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;14;1;1;16
255;1/9/2019;16:30:00;16:45:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;34;0;1;35
256;1/9/2019;16:30:00;16:45:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;54;0;1;55
257;1/9/2019;16:30:00;16:45:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;2;0;2;4
258;1/9/2019;16:30:00;16:45:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;15;0;0;15
259;1/9/2019;16:30:00;16:45:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;24;0;2;26
260;1/9/2019;16:45:00;17:00:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;36;0;0;36
261;1/9/2019;16:45:00;17:00:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;20;0;1;21
262;1/9/2019;16:45:00;17:00:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;14;0;0;14
263;1/9/2019;16:45:00;17:00:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;49;0;0;49
264;1/9/2019;16:45:00;17:00:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;5;0;0;5
265;1/9/2019;16:45:00;17:00:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;53;0;0;53
266;1/9/2019;16:45:00;17:00:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;20;0;0;20
267;1/9/2019;17:00:00;17:15:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;41;0;1;42
268;1/9/2019;17:00:00;17:15:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;22;0;0;22
269;1/9/2019;17:00:00;17:15:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;76;0;0;76
270;1/9/2019;17:00:00;17:15:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;16;0;0;16
271;1/9/2019;17:00:00;17:15:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;8;0;0;8
272;1/9/2019;17:00:00;17:15:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;29;0;0;29
273;1/9/2019;17:00:00;17:15:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;56;0;1;57
274;1/9/2019;17:15:00;17:30:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;21;0;0;21
275;1/9/2019;17:15:00;17:30:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;39;0;2;41
276;1/9/2019;17:15:00;17:30:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;74;0;3;77
277;1/9/2019;17:15:00;17:30:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;11;0;1;12
278;1/9/2019;17:15:00;17:30:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;8;0;0;8
279;1/9/2019;17:15:00;17:30:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;33;0;2;35
280;1/9/2019;17:15:00;17:30:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;54;0;0;54
281;1/9/2019;17:30:00;17:45:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;14;0;0;14
282;1/9/2019;17:30:00;17:45:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;57;0;0;57
283;1/9/2019;17:30:00;17:45:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;70;0;4;74
284;1/9/2019;17:30:00;17:45:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;57;0;0;57
285;1/9/2019;17:30:00;17:45:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;38;0;0;38
286;1/9/2019;17:30:00;17:45:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;15;0;0;15
287;1/9/2019;17:30:00;17:45:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;12;1;2;15
288;1/9/2019;17:45:00;18:00:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;33;0;2;35
289;1/9/2019;17:45:00;18:00:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;43;0;0;43
290;1/9/2019;17:45:00;18:00:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;8;0;0;8
291;1/9/2019;17:45:00;18:00:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;69;0;1;70
292;1/9/2019;17:45:00;18:00:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;10;0;0;10
293;1/9/2019;17:45:00;18:00:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;60;1;1;62
294;1/9/2019;17:45:00;18:00:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;18;0;0;18
295;1/9/2019;18:00:00;18:15:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;75;0;3;78
296;1/9/2019;18:00:00;18:15:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;72;0;1;73
297;1/9/2019;18:00:00;18:15:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;101;0;1;102
298;1/9/2019;18:00:00;18:15:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;20;0;0;20
299;1/9/2019;18:00:00;18:15:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;24;0;2;26
300;1/9/2019;18:00:00;18:15:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;49;0;1;50
301;1/9/2019;18:00:00;18:15:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;34;1;0;35
302;1/9/2019;18:15:00;18:30:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;60;0;0;60
303;1/9/2019;18:15:00;18:30:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;63;0;2;65
304;1/9/2019;18:15:00;18:30:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;15;0;0;15
305;1/9/2019;18:15:00;18:30:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;83;0;1;84
306;1/9/2019;18:15:00;18:30:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;15;0;0;15
307;1/9/2019;18:15:00;18:30:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;38;0;0;38
308;1/9/2019;18:15:00;18:30:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;21;0;0;21
309;1/9/2019;18:30:00;18:45:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;61;1;1;63
310;1/9/2019;18:30:00;18:45:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;10;0;0;10
311;1/9/2019;18:30:00;18:45:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;32;0;1;33
312;1/9/2019;18:30:00;18:45:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;40;0;1;41
313;1/9/2019;18:30:00;18:45:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;12;0;0;12
314;1/9/2019;18:30:00;18:45:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;12;0;0;12
315;1/9/2019;18:30:00;18:45:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;77;0;1;78
316;1/9/2019;18:45:00;19:00:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;4;0;0;4
317;1/9/2019;18:45:00;19:00:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;37;0;0;37
318;1/9/2019;18:45:00;19:00:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;30;0;0;30
319;1/9/2019;18:45:00;19:00:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;37;0;0;37
320;1/9/2019;18:45:00;19:00:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;11;0;0;11
321;1/9/2019;18:45:00;19:00:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;8;0;1;9
322;1/9/2019;18:45:00;19:00:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;68;0;0;68
323;1/9/2019;19:00:00;19:15:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;4;0;0;4
324;1/9/2019;19:00:00;19:15:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;25;0;0;25
325;1/9/2019;19:00:00;19:15:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;27;0;0;27
326;1/9/2019;19:00:00;19:15:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;17;0;1;18
327;1/9/2019;19:00:00;19:15:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;51;0;2;53
328;1/9/2019;19:00:00;19:15:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;35;0;0;35
329;1/9/2019;19:00:00;19:15:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;0;0;0;0
330;1/9/2019;19:15:00;19:30:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;25;0;0;25
331;1/9/2019;19:15:00;19:30:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;16;0;1;17
332;1/9/2019;19:15:00;19:30:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;8;0;1;9
333;1/9/2019;19:15:00;19:30:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;2;0;1;3
334;1/9/2019;19:15:00;19:30:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;38;0;2;40
335;1/9/2019;19:15:00;19:30:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;1;0;0;1
336;1/9/2019;19:15:00;19:30:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;11;0;1;12
337;1/9/2019;19:30:00;19:45:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;20;0;0;20
338;1/9/2019;19:30:00;19:45:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;7;0;0;7
339;1/9/2019;19:30:00;19:45:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;29;0;2;31
340;1/9/2019;19:30:00;19:45:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;4;0;0;4
341;1/9/2019;19:30:00;19:45:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;12;0;2;14
342;1/9/2019;19:30:00;19:45:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;3;0;0;3
343;1/9/2019;19:30:00;19:45:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;23;0;0;23
344;1/9/2019;19:45:00;20:00:00;D;LineaD_9Julio_SO_Turn02;6;9 DE JULIO;0;0;1;1
345;1/9/2019;19:45:00;20:00:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;16;0;1;17
346;1/9/2019;19:45:00;20:00:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;2;0;0;2
347;1/9/2019;19:45:00;20:00:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;4;0;0;4
348;1/9/2019;19:45:00;20:00:00;D;LineaD_9Julio_SO_Turn01;6;9 DE JULIO;1;0;0;1
349;1/9/2019;19:45:00;20:00:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;16;0;0;16
350;1/9/2019;19:45:00;20:00:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;34;0;0;34
351;1/9/2019;20:00:00;20:15:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;11;0;0;11
352;1/9/2019;20:00:00;20:15:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;14;0;0;14
353;1/9/2019;20:00:00;20:15:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;5;0;1;6
354;1/9/2019;20:00:00;20:15:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;27;0;2;29
355;1/9/2019;20:00:00;20:15:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;6;0;0;6
356;1/9/2019;20:15:00;20:30:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;14;0;0;14
357;1/9/2019;20:15:00;20:30:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;1;0;0;1
358;1/9/2019;20:15:00;20:30:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;26;0;1;27
359;1/9/2019;20:15:00;20:30:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;7;0;0;7
360;1/9/2019;20:15:00;20:30:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;5;0;0;5
361;1/9/2019;20:30:00;20:45:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;9;0;0;9
362;1/9/2019;20:30:00;20:45:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;2;0;1;3
363;1/9/2019;20:30:00;20:45:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;21;0;0;21
364;1/9/2019;20:30:00;20:45:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;5;0;1;6
365;1/9/2019;20:45:00;21:00:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;12;0;0;12
366;1/9/2019;20:45:00;21:00:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;2;0;0;2
367;1/9/2019;20:45:00;21:00:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;20;0;0;20
368;1/9/2019;20:45:00;21:00:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;5;0;0;5
369;1/9/2019;20:45:00;21:00:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;8;0;0;8
370;1/9/2019;21:00:00;21:15:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;5;0;0;5
371;1/9/2019;21:00:00;21:15:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;17;0;1;18
372;1/9/2019;21:00:00;21:15:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;21;0;0;21
373;1/9/2019;21:00:00;21:15:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;17;0;0;17
374;1/9/2019;21:00:00;21:15:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;5;0;0;5
375;1/9/2019;21:15:00;21:30:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;3;0;0;3
376;1/9/2019;21:15:00;21:30:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;9;0;0;9
377;1/9/2019;21:15:00;21:30:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;3;0;0;3
378;1/9/2019;21:15:00;21:30:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;6;0;0;6
379;1/9/2019;21:15:00;21:30:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;15;0;0;15
380;1/9/2019;21:30:00;21:45:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;11;0;1;12
381;1/9/2019;21:30:00;21:45:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;2;0;0;2
382;1/9/2019;21:30:00;21:45:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;0;0;1;1
383;1/9/2019;21:30:00;21:45:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;5;0;0;5
384;1/9/2019;21:30:00;21:45:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;13;0;2;15
385;1/9/2019;21:45:00;22:00:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;5;0;0;5
386;1/9/2019;21:45:00;22:00:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;0;0;0;0
387;1/9/2019;21:45:00;22:00:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;4;0;0;4
388;1/9/2019;21:45:00;22:00:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;5;0;0;5
389;1/9/2019;22:00:00;22:15:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;8;0;0;8
390;1/9/2019;22:00:00;22:15:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;3;0;0;3
391;1/9/2019;22:00:00;22:15:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;2;0;0;2
392;1/9/2019;22:00:00;22:15:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;9;0;0;9
393;1/9/2019;22:15:00;22:30:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;3;0;2;5
394;1/9/2019;22:15:00;22:30:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;9;0;0;9
395;1/9/2019;22:15:00;22:30:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;1;0;0;1
396;1/9/2019;22:15:00;22:30:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;8;0;0;8
397;1/9/2019;22:30:00;22:45:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;4;0;0;4
398;1/9/2019;22:30:00;22:45:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;1;0;0;1
399;1/9/2019;22:30:00;22:45:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;5;0;0;5
400;1/9/2019;22:45:00;23:00:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;1;0;0;1
401;1/9/2019;22:45:00;23:00:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;2;0;0;2
402;1/9/2019;22:45:00;23:00:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;1;0;0;1
403;1/9/2019;22:45:00;23:00:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;1;0;0;1
404;1/9/2019;22:45:00;23:00:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;2;0;0;2
405;1/9/2019;23:00:00;23:15:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;2;0;0;2
406;1/9/2019;23:00:00;23:15:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;4;0;0;4
407;1/9/2019;23:00:00;23:15:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;2;0;0;2
408;1/9/2019;23:15:00;23:30:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;2;0;0;2
409;1/9/2019;23:15:00;23:30:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;2;0;0;2
410;1/9/2019;23:30:00;23:45:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;0;0;0;0
411;2/9/2019;05:30:00;05:45:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;0;0;0;0
412;2/9/2019;05:30:00;05:45:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;0;0;0;0
413;2/9/2019;06:00:00;06:15:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;2;0;0;2
414;2/9/2019;06:00:00;06:15:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;1;0;0;1
415;2/9/2019;06:00:00;06:15:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;4;0;0;4
416;2/9/2019;06:15:00;06:30:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;1;0;0;1
417;2/9/2019;06:15:00;06:30:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;1;0;0;1
418;2/9/2019;06:15:00;06:30:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;3;0;0;3
419;2/9/2019;06:30:00;06:45:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;4;0;0;4
420;2/9/2019;06:30:00;06:45:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;3;0;0;3
421;2/9/2019;06:30:00;06:45:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;1;0;0;1
422;2/9/2019;06:45:00;07:00:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;4;0;0;4
423;2/9/2019;06:45:00;07:00:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;1;0;0;1
424;2/9/2019;06:45:00;07:00:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;7;0;0;7
425;2/9/2019;07:00:00;07:15:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;7;0;0;7
426;2/9/2019;07:00:00;07:15:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;5;0;0;5
427;2/9/2019;07:15:00;07:30:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;6;0;0;6
428;2/9/2019;07:15:00;07:30:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;1;0;0;1
429;2/9/2019;07:15:00;07:30:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;6;0;0;6
430;2/9/2019;07:30:00;07:45:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;1;0;0;1
431;2/9/2019;07:30:00;07:45:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;6;0;0;6
432;2/9/2019;07:30:00;07:45:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;3;0;0;3
433;2/9/2019;07:30:00;07:45:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;8;0;0;8
434;2/9/2019;07:45:00;08:00:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;8;0;0;8
435;2/9/2019;07:45:00;08:00:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;1;0;0;1
436;2/9/2019;07:45:00;08:00:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;3;0;0;3
437;2/9/2019;07:45:00;08:00:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;1;0;0;1
438;2/9/2019;07:45:00;08:00:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;2;0;0;2
439;2/9/2019;08:00:00;08:15:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;7;0;0;7
440;2/9/2019;08:00:00;08:15:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;2;0;0;2
441;2/9/2019;08:00:00;08:15:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;9;0;0;9
442;2/9/2019;08:15:00;08:30:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;7;0;0;7
443;2/9/2019;08:15:00;08:30:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;1;0;0;1
444;2/9/2019;08:15:00;08:30:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;11;0;0;11
445;2/9/2019;08:30:00;08:45:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;15;0;0;15
446;2/9/2019;08:30:00;08:45:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;2;0;0;2
447;2/9/2019;08:30:00;08:45:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;13;0;0;13
448;2/9/2019;08:30:00;08:45:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;4;0;0;4
449;2/9/2019;08:45:00;09:00:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;4;0;0;4
450;2/9/2019;08:45:00;09:00:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;1;0;0;1
451;2/9/2019;08:45:00;09:00:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;7;0;0;7
452;2/9/2019;08:45:00;09:00:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;1;0;0;1
453;2/9/2019;09:00:00;09:15:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;2;0;0;2
454;2/9/2019;09:00:00;09:15:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;12;0;0;12
455;2/9/2019;09:00:00;09:15:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;1;0;0;1
456;2/9/2019;09:15:00;09:30:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;12;0;0;12
457;2/9/2019;09:15:00;09:30:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;1;0;0;1
458;2/9/2019;09:15:00;09:30:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;1;0;0;1
459;2/9/2019;09:15:00;09:30:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;6;0;0;6
460;2/9/2019;09:30:00;09:45:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;13;0;1;14
461;2/9/2019;09:30:00;09:45:00;D;LineaD_9Julio_N_Turn01;6;9 DE JULIO;0;0;0;0
462;2/9/2019;09:30:00;09:45:00;D;LineaD_9Julio_N_Turn02;6;9 DE JULIO;0;0;0;0
463;2/9/2019;09:30:00;09:45:00;D;LineaD_9Julio_S_Turn02;6;9 DE JULIO;12;0;0;12
464;2/9/2019;09:30:00;09:45:00;D;LineaD_9Julio_S_Turn03;6;9 DE JULIO;1;0;0;1
465;2/9/2019;09:45:00;10:00:00;D;LineaD_9Julio_S_Turn01;6;9 DE JULIO;10;0;0;10
